sale_id,marketing_spend,website_traffic,conversion_rate,avg_product_rating,discount_percentage,num_products,avg_price,customer_reviews,return_rate,competition_level,seasonality,free_shipping,mobile_traffic_pct,monthly_sales,product_category_  Electronics ,product_category_  Fashion ,product_category_  Home ,product_category_  Sports ,product_category_BOOKS,product_category_Books,product_category_ELECTRONICS,product_category_Electronics,product_category_FASHION,product_category_Fashion,product_category_HOME,product_category_Home,product_category_SPORTS,product_category_Sports,payment_methods_  Credit Card ,payment_methods_  Debit Card ,payment_methods_  PayPal ,payment_methods_BANK TRANSFER,payment_methods_Bank Transfer,payment_methods_CREDIT CARD,payment_methods_Credit Card,payment_methods_DEBIT CARD,payment_methods_Debit Card,payment_methods_PAYPAL,payment_methods_PayPal,marketing_eficiencia,traffic_conversion,price_rating_ratio,customer_value
SALE01489,-1.4673206066192168,-0.8387391241272478,1.8296967795332333,-0.4835517421292773,10,172,-0.3003627729217871,-1.4241909848204024,-0.4265732797903613,1.0,1.0,1.0,65.1,-0.3789514699754544,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8109025465770494,-1.5346382742841502,-0.5815931573864925,0.8933510695327439
SALE00222,-2.018812839091668,-2.05055478871492,0.023102398719027147,-0.24569280443438282,15,145,1.051461691764248,-1.7591562040287052,-0.21926621404457206,1.0,0.0,1.0,70.06,-0.3182310095109178,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.31235473023155025,-0.04737273432410255,1.393943605397811,0.41919042197392736
SALE00909,0.4207476507675454,1.180061802153404,0.5976925886054939,0.3687761179440965,15,292,-1.769088831224915,0.004012367408405658,-0.06003035194997987,1.0,0.0,0.0,71.54,-0.07457842003878348,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.05249237610809576,0.7053141932435322,-1.2924603286343779,-0.07428037986353504
SALE00871,-0.19290078344218817,1.651369185289574,-0.04419194784425318,0.11109560210796027,10,102,-0.15403606291588223,0.09971671575363505,0.04512540603701464,1.0,0.0,0.0,68.38,-0.09417226953814951,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.11667991692493984,-0.07297722090792372,-0.1386343916973899,-0.08563320734250487
SALE00285,1.3217641560336035,0.23847609130275843,-0.08560385342165625,-0.6619459454004494,30,280,-1.4956083377288925,-1.5530237614389804,0.34557042885699923,1.0,2.0,1.0,81.09,0.4785534223126969,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.20611629353871833,-0.020414472364450844,-4.424169204243233,-0.865339711746725
SALE02031,0.1838523619048085,0.17570371057938206,-0.9656068469414701,-0.18622807001065853,15,454,0.49411536957615176,-1.3726578741729711,-1.23176594094792,2.0,2.0,1.0,68.08,0.9126288441658806,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7708975152082888,-0.16966070596847374,0.6071914640538456,-2.4489723883904277
SALE00151,0.19562285647359945,0.27078843154397186,-1.2140782804058885,0.01198771140175429,10,427,1.0710340542491144,1.0604411356807455,-0.0750526030909793,2.0,0.0,1.0,79.98,-1.1035144417820477,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.9229619823735902,-0.328758353322713,1.05834689708393,-0.5355719329576768
SALE00572,-1.826587038102919,0.20389982913381668,-0.39619314525217875,-1.157485398931481,30,347,0.30158723248012026,-0.8278792759001268,0.13225446265480992,0.0,0.0,0.0,72.03,0.07306791976590009,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.08839712746233791,-0.08078371462090866,-1.9150171033400702,0.4245155262274074
SALE00178,-0.02519940716856945,1.8551221587851237,-0.7274883898714033,-0.4835517421292773,10,300,0.6098186552860074,0.2616779206455617,-0.15316830902417525,1.0,2.0,0.0,61.02,-0.7009192427877088,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.7190385889608468,-1.3495798323093513,1.180793324388863,-0.5555453030588583
SALE00470,-2.0071857622112703,-0.8126011164162026,-0.6343116023222466,0.05163086768423686,15,160,-0.971415200974345,0.004012367408405658,-0.5137023364081569,2.0,1.0,1.0,73.32,-0.5049325760681795,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.501330136914965,0.5154423162028079,-0.9237226015564453,-0.5029146975266156
SALE02333,0.7230106731754989,0.6999045423906595,1.239577125055241,2.5095065571981543,5,24,0.17856095400381786,0.9463321049614336,0.8593314178791727,2.0,1.0,0.0,63.43,0.22426692435381307,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1301599159223375,0.8675856604697177,0.05087921936990868,0.1152254149135853
SALE01482,1.152398110162571,1.1016477790202681,0.023102398719027147,-0.5430164765530017,15,152,-0.9049756847842205,-0.14322509158425495,0.8352958160535738,1.0,1.0,0.0,52.72,0.931813233995315,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4329186267148947,0.025450706238856945,-1.980324537650822,1.0875823099422026
SALE02499,0.3538484211927087,0.29713225033935603,0.12145567446535908,-2.326958509264715,10,20,1.2800722114004075,-0.17635351985760359,0.03310760512421498,1.0,2.0,1.0,69.4,0.06622753469175234,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.048917983472187704,0.036088397870376404,-0.9646663422126982,0.08040771895279947
SALE01769,1.571823139866659,-1.2038479877445254,-0.03383897144990264,2.132896572514569,0,105,0.17669691948144983,-1.2511869705040262,-0.823160709912741,0.0,0.0,1.0,62.9,-0.10475800629902365,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.04073297447057539,0.04073697768730974,0.05640049564088446,0.41705191192369007
SALE02277,-0.07315725775498692,-0.4221774894252355,0.023102398719027147,0.9237803058988524,10,148,-1.0525007026973623,0.3463394595663416,-0.28235966883676855,1.0,1.0,1.0,60.66,-0.5143260626136654,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.5549226844759627,-0.009753312690899657,-0.5471002585222953,-0.38201811508914013
SALE01364,2.078538321198829,-2.3518622161871265,-0.20983957015386542,0.01198771140175429,30,100,0.5823907187425894,0.38314882431450675,-0.1802083610779738,2.0,2.0,1.0,68.3,1.678535199704078,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5452377149719648,0.49351375650582396,0.575491888074304,1.2135608043017105
SALE01644,-0.0763687895629209,-0.37216539593087333,2.1092271421807043,2.7275439167518067,10,319,1.727307351445753,0.8248612012924886,0.20736571835980608,1.0,1.0,1.0,67.35,-0.08299642913531456,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.08985883997579418,-0.7849813544778262,0.46339020814298926,-0.045480954429044214
SALE00498,-0.02519940716856945,-0.4096230132805602,-0.49972290919568685,0.0714524458254777,15,454,0.8392280468603242,0.1586116993506993,0.9284337731277692,2.0,1.0,1.0,74.44,-0.7721531824243076,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.7921139852628648,0.20469800387006504,0.7832620571543507,-0.6664469061179273
SALE00291,0.17772125572602623,0.21213227250737424,1.8089908267445323,0.44806243050906164,25,62,1.8709711549911314,0.04450266863138733,0.006067553070416408,2.0,1.0,0.0,74.25,0.44397816606642865,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.37698068529189516,0.38374533502231134,1.2920514444487021,0.4250617824157152
SALE00809,-1.9310719461572101,0.5955583226308174,0.5976925886054939,0.17056033653168368,20,284,-1.1281272461763012,0.5303862833071674,0.7121133566973806,1.0,0.0,0.0,57.0,-0.2587870997820502,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27794533048722575,0.35596079551875914,-0.96374976237354,-0.16909920234178447
SALE00861,0.8412022145918806,0.04377880551812222,0.26639734398626935,-0.8205185705303796,15,222,-1.3776415815275898,0.004012367408405658,-1.2618104432299186,2.0,2.0,1.0,60.79,0.21466870797336254,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.11659159774633761,0.011662557512919192,-7.675677565075185,0.21381082040600105
SALE01949,0.5977148341233846,-0.021669119301660354,-1.0380776817019257,0.05163086768423686,25,373,-0.5032762452138702,1.4727060208601952,-0.28235966883676855,2.0,0.0,1.0,83.15,0.44346032001327973,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.27755911789890364,0.02249422912919003,-0.47856739534673315,0.17934211195029587
SALE00235,-2.5102642807306284,2.0473497115576924,1.7054610628010252,-1.1376638207902392,10,112,0.4845289063182581,-0.4229762636703101,-1.132619083417325,1.0,1.0,1.0,78.04,-0.693765741495378,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4593671123306653,3.4916752149985544,-3.5196531923702987,-1.2023175093424336
SALE00403,-0.9776926184469629,-0.289017717857942,0.023102398719027147,1.6968218534072612,0,161,-0.8272188161368608,0.004012367408405658,-0.21926621404457206,0.0,1.0,1.0,73.88,-1.3962058481942048,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-62.589409916831436,-0.0066770025548174685,-0.3067383984195037,-1.3906261451720399
SALE01600,-1.5126252299703715,0.35290705419520846,0.7529872345207547,0.1309171802492011,10,116,-1.799445964874912,-0.34199566122434677,-0.11411045605757701,1.0,1.0,1.0,74.65,-0.4677199178302936,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9124012835991835,0.2657345067813161,-1.5911385876005513,-0.7108158567777512
SALE00517,0.11492479645127675,-0.8634364542479205,1.1049884319286811,-2.4855311343946456,15,215,0.6256629487261373,-1.1959729233817784,0.2914903247494021,1.0,2.0,1.0,77.5,0.44523063093916,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3993369170335938,-0.9540872936494701,-0.4211712122621349,-2.271898705474726
SALE01349,2.121025811385129,-0.5333154749682625,-0.6550175551109477,0.46788400865030333,15,64,0.5612206123814074,-0.8573267676986589,-0.6428936962207501,1.0,1.0,1.0,63.86,0.539743557104507,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17293787034236857,0.34933099851654514,0.38233307882237993,3.7830751318825597
SALE01895,-1.299255564064317,0.0011759110599618668,1.684755110012323,0.5075271649327859,25,378,1.2157630203787038,1.3954063548890485,-0.6338803455361505,1.0,0.0,0.0,82.41,-0.4718988150498881,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.5769090761115003,0.001981122167190762,0.8064617664338469,-0.19700157098053026
SALE00162,0.35259863847957357,1.9530882349304586,2.683817332067172,0.01198771140175429,10,136,-0.8364058434256756,-0.06960636208792464,-0.1802083610779738,1.0,0.0,1.0,76.06,1.464797251999875,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0829504113995128,5.241732055962845,-0.8264980236441096,1.5743844243035356
SALE00045,-0.3387821828389367,1.9543231014364921,1.4259307001535542,2.073431838090845,15,94,0.005605179392652948,0.08867390632918551,-0.5707868907439537,1.0,1.0,0.0,64.31,0.3488149216017776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5275340629800531,2.786729308357603,0.0018237526283110203,0.3204034923349265
SALE00943,0.3855129979656694,0.6957883207038806,1.3741658181818006,0.8048508370514047,10,454,-0.19704200225337737,1.134059865177076,-0.3754976259109639,1.0,1.0,1.0,81.57,-1.017588125753791,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.7344486318409876,0.9561285270013892,-0.10917356615202951,-0.4768320431673343
SALE01195,-0.4126935129641107,0.202870773712122,0.9289878332247183,1.6373571189835376,10,172,-0.18785497496456263,-1.7701990134531547,0.6460154516769838,1.0,1.0,1.0,72.17,-0.09161916806681253,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.15599890362051091,0.18846448049544637,-0.07122849371152426,0.11895518751191574
SALE02346,0.08853594178704303,-1.7315476079895649,0.49416282466198574,-2.108921149711062,25,470,-1.4773674284742893,-1.851179615899118,-0.020972498983382167,1.0,2.0,1.0,69.83,-0.04311024011140652,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.039603873842358105,-0.8556664570008282,1.3322565169392153,0.05064764158604563
SALE00814,-0.9806019486972122,1.2022893992620094,0.43204496629588157,0.785029258910163,15,329,2.016898429027958,0.004012367408405658,-0.0435058756948808,1.0,1.0,1.0,66.18,-0.36851024839220303,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-18.997281873321057,0.5194430829820506,1.1298965655382933,-0.3670375588533989
